TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,CustomerAgeGroup,Cluster
91.84,Credit,Mesa,Branch,67,Retired,80.0,1,1712.41,Senior,0
609.52,Debit,Washington,ATM,78,Retired,169.0,1,3485.03,Senior,0
859.3,Credit,Colorado Springs,Branch,78,Retired,68.00000000000001,1,1146.78,Senior,0
100.01,Debit,Philadelphia,ATM,50,Doctor,63.0,1,6393.12,Middle-aged,0
28.78,Credit,Tucson,Online,40,Doctor,51.00000000000001,1,680.5499999999998,Adult,1
111.08,Debit,Chicago,Online,70,Doctor,83.0,1,7037.34,Senior,0
470.96,Credit,Indianapolis,Online,69,Doctor,123.99999999999999,2,12991.03,Senior,0
52.23,Credit,San Francisco,Branch,28,Student,96.0,1,105.01,Adult,1
78.62,Debit,Oklahoma City,Branch,32,Doctor,52.00000000000001,1,1360.85,Adult,1
47.79,Debit,Denver,Branch,25,Student,37.0,1,1649.92,Teenager,1
333.97,Debit,Fresno,Branch,52,Doctor,45.0,1,5237.36,Middle-aged,0
30.87,Debit,Fresno,ATM,33,Doctor,295.0,1,14348.65,Adult,1
710.43,Debit,San Diego,Online,67,Retired,115.0,1,5625.55,Senior,0
220.23,Debit,Milwaukee,ATM,41,Engineer,48.0,1,3438.02,Adult,1
27.28,Debit,Atlanta,ATM,29,Doctor,96.0,1,10668.24,Adult,1
101.52,Debit,Tucson,ATM,49,Engineer,98.0,1,2018.9000000000003,Middle-aged,0
162.65,Debit,New York,ATM,59,Engineer,147.0,1,9500.95,Middle-aged,0
10.52,Debit,Kansas City,ATM,55,Retired,30.0,1,2472.99,Middle-aged,0
270.72,Debit,Los Angeles,Branch,38,Doctor,37.0,1,6522.47,Adult,1
202.34,Debit,New York,Online,20,Student,134.0,1,1223.45,Teenager,1
247.58,Debit,San Antonio,ATM,39,Engineer,151.99999999999997,1,778.74,Adult,1
686.17,Debit,Denver,ATM,61,Retired,96.0,1,2246.15,Senior,0
359.65,Credit,Jacksonville,Online,25,Student,289.0,1,219.53,Teenager,1
109.91,Debit,Seattle,Branch,38,Doctor,90.0,1,12896.06,Adult,1
215.72,Credit,Columbus,Branch,30,Engineer,137.0,1,8697.11,Adult,1
490.76,Debit,Columbus,Online,66,Retired,156.0,1,6414.11,Senior,0
224.28,Debit,Chicago,Online,64,Retired,68.00000000000001,1,5767.51,Senior,0
614.03,Debit,Dallas,ATM,68,Retired,51.00000000000001,1,2815.86,Senior,0
608.79,Debit,Fort Worth,Online,55,Engineer,157.0,1,2991.17,Middle-aged,0
186.55,Debit,Philadelphia,Branch,48,Engineer,288.0,1,224.65,Middle-aged,0
840.16,Credit,Colorado Springs,Branch,20,Student,68.00000000000001,1,1236.76,Teenager,1
203.34,Debit,Phoenix,ATM,60,Doctor,66.0,1,13586.99,Middle-aged,0
90.88,Debit,Colorado Springs,ATM,26,Engineer,284.0,1,7117.35,Adult,1
60.11,Credit,Albuquerque,Branch,61,Retired,122.0,1,7235.87,Senior,0
393.92,Debit,Memphis,Branch,72,Retired,47.0,1,7318.64,Senior,0
19.39,Debit,Colorado Springs,ATM,43,Doctor,45.0,1,9847.6,Adult,1
557.41,Credit,Washington,Online,80,Retired,49.0,1,2968.75,Senior,0
57.07,Credit,Boston,Online,31,Doctor,99.0,1,9323.71,Adult,1
395.27,Credit,Miami,Online,18,Student,167.0,1,1764.08,Teenager,1
289.05,Debit,New York,ATM,75,Retired,116.00000000000001,1,5683.49,Senior,0
46.11,Debit,San Francisco,Online,33,Doctor,233.0,1,5225.73,Adult,1
335.5,Debit,Sacramento,ATM,63,Retired,47.0,1,6445.4,Senior,0
388.07,Debit,Seattle,Online,24,Student,68.00000000000001,1,289.71,Teenager,1
520.86,Credit,Sacramento,Online,51,Engineer,66.0,1,9200.74,Middle-aged,0
787.41,Debit,Memphis,Online,25,Student,39.0,1,300.87,Teenager,1
31.699999999999996,Credit,Raleigh,ATM,48,Doctor,121.0,1,743.8999999999999,Middle-aged,0
22.3,Debit,Philadelphia,ATM,21,Student,90.0,1,1200.35,Teenager,1
203.12,Debit,San Jose,ATM,56,Retired,181.0,1,1562.39,Middle-aged,0
315.94,Credit,Raleigh,Branch,49,Doctor,172.0,1,7719.709999999999,Middle-aged,0
192.23,Debit,Albuquerque,Online,54,Engineer,39.0,3,2610.67,Middle-aged,0
1510.71,Debit,Oklahoma City,Online,66,Retired,51.00000000000001,1,2060.02,Senior,0
0.26,Debit,Oklahoma City,Online,20,Student,173.0,1,1833.67,Teenager,1
210.77,Debit,Mesa,ATM,71,Retired,161.0,1,5396.65,Senior,0
406.65,Debit,Mesa,ATM,57,Doctor,107.0,1,12995.7,Middle-aged,0
422.9,Debit,Tucson,ATM,40,Engineer,111.0,1,7616.43,Adult,1
20.62,Credit,Philadelphia,ATM,35,Doctor,225.0,1,12500.8,Adult,1
174.39,Debit,San Francisco,ATM,19,Student,36.0,1,1127.08,Teenager,1
7.859999999999999,Credit,Sacramento,Branch,76,Retired,91.0,1,3621.98,Senior,0
61.98,Debit,Denver,Online,49,Engineer,44.0,1,5212.28,Middle-aged,0
54.85,Credit,San Francisco,Branch,58,Retired,40.0,1,2727.45,Middle-aged,0
204.7,Debit,Oklahoma City,Branch,49,Doctor,95.0,5,5117.03,Middle-aged,0
16.55,Debit,Tucson,Branch,26,Engineer,159.0,1,6089.79,Adult,1
91.32,Debit,Milwaukee,Branch,58,Engineer,77.0,1,2618.1,Middle-aged,0
195.49,Debit,Memphis,ATM,31,Doctor,212.0,1,11988.12,Adult,1
49.62,Debit,Portland,ATM,55,Engineer,111.0,1,3841.4199999999996,Middle-aged,0
487.16,Credit,Los Angeles,Branch,28,Student,84.00000000000001,1,321.21,Adult,1
405.6,Debit,Tucson,Online,37,Engineer,44.0,1,9754.73,Adult,1
512.95,Debit,Columbus,Branch,57,Engineer,143.0,1,9584.52,Middle-aged,0
345.94,Debit,Portland,ATM,31,Doctor,163.0,1,7624.56,Adult,1
356.56,Debit,New York,Online,47,Engineer,52.00000000000001,1,2485.73,Middle-aged,0
10.31,Debit,Louisville,Online,36,Engineer,280.0,1,2137.9,Adult,1
211.69,Debit,Atlanta,Branch,30,Doctor,111.0,1,6412.85,Adult,1
221.49,Credit,Oklahoma City,Branch,23,Student,196.0,1,707.25,Teenager,1
278.23,Debit,Fresno,Online,48,Engineer,83.0,1,8300.54,Middle-aged,0
116.88,Debit,Memphis,ATM,45,Doctor,263.0,1,7717.339999999999,Adult,0
328.77,Credit,San Diego,Online,39,Doctor,247.0,1,6967.03,Adult,1
77.53,Debit,Louisville,Branch,54,Retired,55.0,1,5158.6,Middle-aged,0
421.74,Debit,San Jose,Online,67,Doctor,103.0,1,12031.14,Senior,0
313.69,Debit,Oklahoma City,Branch,73,Retired,151.99999999999997,1,7093.68,Senior,0
411.72,Debit,Washington,Branch,29,Doctor,153.0,1,8539.86,Adult,1
508.73,Debit,Chicago,Branch,59,Retired,89.0,1,7640.57,Middle-aged,0
153.08,Debit,Omaha,ATM,24,Student,201.0,1,1292.21,Teenager,1
23.01,Debit,Las Vegas,Branch,63,Retired,166.0,1,5958.75,Senior,0
69.28,Debit,Los Angeles,Online,25,Student,129.0,1,708.7399999999999,Teenager,1
51.25,Credit,Austin,Branch,28,Student,66.0,1,1744.4,Adult,1
407.65,Debit,Denver,ATM,25,Student,263.0,1,273.78,Teenager,1
459.25,Debit,Tucson,Branch,25,Student,59.00000000000001,1,130.76,Teenager,1
301.56,Debit,Seattle,Branch,49,Doctor,118.0,1,10389.6,Middle-aged,0
17.67,Debit,San Diego,Online,63,Doctor,91.0,1,1048.18,Senior,0
5.29,Credit,San Francisco,Online,32,Doctor,132.0,1,12896.68,Adult,1
401.37,Debit,Los Angeles,Branch,43,Engineer,251.0,1,8208.54,Adult,1
145.4,Debit,Tucson,Online,38,Engineer,24.0,1,5244.49,Adult,1
556.34,Debit,Seattle,Online,37,Doctor,45.99999999999999,1,11935.14,Adult,1
34.31,Debit,Philadelphia,ATM,24,Student,251.0,1,1484.76,Teenager,1
780.59,Credit,Tucson,Online,23,Student,145.0,1,6513.34,Teenager,1
282.65,Debit,Fort Worth,ATM,35,Doctor,161.0,1,13801.15,Adult,1
305.27,Debit,Las Vegas,Online,68,Doctor,147.0,1,12958.65,Senior,0
185.81,Debit,Austin,Online,32,Doctor,116.00000000000001,1,9588.71,Adult,1
66.01,Debit,Milwaukee,Online,49,Engineer,179.0,1,3475.99,Middle-aged,0
447.95,Debit,Tucson,Branch,29,Engineer,75.0,1,7544.399999999999,Adult,1
279.3,Debit,Oklahoma City,ATM,19,Student,48.0,1,1193.61,Teenager,1
26.75,Debit,Indianapolis,Online,33,Doctor,26.999999999999996,1,12063.77,Adult,1
611.15,Debit,Detroit,ATM,27,Student,121.0,1,892.8299999999999,Adult,1
275.2,Debit,New York,Online,54,Engineer,81.0,1,1230.12,Middle-aged,0
427.79,Debit,San Jose,Branch,18,Student,189.0,1,1479.67,Teenager,1
469.13,Credit,San Antonio,ATM,54,Doctor,139.0,1,1265.28,Middle-aged,0
102.81,Debit,Seattle,Branch,76,Retired,47.0,1,3228.87,Senior,0
22.61,Debit,Seattle,Online,19,Student,145.0,1,1111.67,Teenager,1
68.28,Debit,Boston,Online,56,Engineer,293.0,1,3213.16,Middle-aged,0
33.65,Credit,New York,Online,63,Doctor,146.0,1,12719.93,Senior,0
362.68,Credit,Miami,ATM,63,Retired,137.0,1,2040.77,Senior,0
73.23,Debit,San Francisco,Branch,20,Student,172.0,1,1309.85,Teenager,1
654.49,Credit,Austin,Online,25,Student,104.0,1,164.61,Teenager,1
18.56,Credit,Memphis,Branch,49,Engineer,161.0,1,4230.37,Middle-aged,0
389.05,Debit,Dallas,ATM,27,Student,41.0,1,761.0,Adult,1
7.38,Debit,Houston,Online,67,Retired,105.0,1,2923.83,Senior,0
109.48,Debit,Baltimore,Online,61,Retired,93.0,1,7372.47,Senior,0
66.91,Debit,Seattle,ATM,39,Doctor,85.0,1,871.1,Adult,1
335.48,Debit,Oklahoma City,Branch,45,Engineer,155.0,1,3023.16,Adult,0
38.14,Debit,Albuquerque,Online,19,Student,174.0,1,1119.21,Teenager,1
1076.98,Debit,Detroit,Branch,60,Doctor,173.0,1,11833.73,Middle-aged,0
360.02,Debit,Dallas,Online,68,Retired,68.00000000000001,1,6400.59,Senior,0
567.71,Debit,Memphis,Online,63,Doctor,80.0,1,13884.24,Senior,0
218.19,Debit,Austin,ATM,19,Student,185.0,1,620.83,Teenager,1
209.99,Debit,Denver,ATM,19,Student,40.0,1,1938.0100000000002,Teenager,1
11.02,Debit,Tucson,Branch,19,Student,280.0,1,964.79,Teenager,1
83.43,Debit,New York,Online,56,Retired,109.0,1,1870.16,Middle-aged,0
344.97,Debit,Austin,Online,34,Doctor,106.0,1,5577.94,Adult,1
172.29,Debit,El Paso,ATM,36,Engineer,283.0,1,8700.8,Adult,1
195.54,Debit,Omaha,Online,60,Retired,255.0,1,2794.66,Middle-aged,0
101.23,Debit,Colorado Springs,Online,45,Engineer,87.0,1,6169.71,Adult,0
180.46,Debit,Fresno,ATM,25,Student,34.0,1,831.7499999999999,Teenager,1
692.55,Debit,Charlotte,Branch,53,Retired,109.0,1,2451.56,Middle-aged,0
147.31,Credit,Mesa,Online,34,Doctor,91.99999999999999,1,13625.52,Adult,1
107.48,Debit,Los Angeles,Branch,20,Student,103.0,1,1379.39,Teenager,1
1831.02,Credit,Columbus,Online,62,Doctor,83.0,1,11498.01,Senior,0
81.51,Debit,Washington,Branch,25,Student,97.0,1,865.4899999999999,Teenager,1
365.48,Credit,Seattle,Online,76,Retired,215.99999999999997,1,7147.4,Senior,0
491.1,Credit,Houston,Online,35,Engineer,125.0,1,7833.85,Adult,1
452.8,Debit,Los Angeles,Branch,80,Retired,151.0,1,4840.67,Senior,0
645.04,Debit,Memphis,Branch,70,Retired,78.0,1,7361.47,Senior,0
169.28,Debit,Philadelphia,Branch,45,Doctor,114.0,1,5128.44,Adult,0
88.42,Debit,El Paso,ATM,62,Doctor,91.0,1,12381.45,Senior,0
155.53,Debit,Baltimore,ATM,29,Engineer,66.0,1,4008.05,Adult,1
991.8200000000002,Debit,Milwaukee,Online,43,Engineer,300.0,1,3493.13,Adult,1
39.24,Debit,Dallas,ATM,77,Retired,106.0,1,6462.41,Senior,0
152.01,Debit,Fort Worth,ATM,42,Engineer,111.0,3,4625.12,Adult,1
78.77,Credit,Las Vegas,ATM,48,Engineer,50.00000000000001,1,6470.57,Middle-aged,0
26.5,Debit,Indianapolis,Online,48,Engineer,179.0,1,4854.83,Middle-aged,0
83.62,Debit,Raleigh,ATM,48,Doctor,146.0,1,12652.22,Middle-aged,0
142.78,Debit,San Diego,Branch,68,Doctor,150.0,1,11705.88,Senior,0
55.99,Debit,El Paso,ATM,35,Doctor,95.0,1,932.61,Adult,1
774.48,Debit,Louisville,Branch,61,Doctor,30.999999999999996,1,11613.58,Senior,0
105.37,Debit,Sacramento,ATM,25,Student,160.0,1,1068.55,Teenager,1
118.83,Debit,Virginia Beach,Online,28,Student,295.0,1,1616.3,Adult,1
46.22,Debit,San Jose,Branch,23,Student,217.0,1,471.2799999999999,Teenager,1
659.71,Credit,San Jose,Branch,21,Student,148.0,1,106.86,Teenager,1
377.97,Debit,Miami,Online,72,Retired,160.0,1,2457.1,Senior,0
114.1,Debit,Boston,Branch,69,Retired,148.0,1,5882.12,Senior,0
11.3,Credit,Louisville,Online,55,Retired,41.0,1,1938.99,Middle-aged,0
95.5,Debit,Omaha,Online,57,Retired,17.0,1,4079.09,Middle-aged,0
130.93,Credit,Houston,Branch,28,Engineer,149.0,1,860.1199999999999,Adult,1
272.97,Debit,Boston,Online,68,Retired,174.0,1,7811.310000000001,Senior,0
73.35,Debit,San Francisco,Branch,24,Student,47.0,1,1181.84,Teenager,1
29.94,Debit,San Francisco,ATM,58,Doctor,243.0,1,10915.54,Middle-aged,0
307.24,Debit,San Jose,ATM,19,Student,136.0,2,1670.72,Teenager,1
50.52,Debit,Boston,Online,20,Student,140.0,1,1121.19,Teenager,1
820.46,Credit,Fort Worth,Online,53,Engineer,243.0,1,5621.86,Middle-aged,0
153.07,Debit,Detroit,ATM,56,Engineer,116.00000000000001,1,8873.43,Middle-aged,0
52.94,Debit,Tucson,Branch,41,Doctor,146.0,1,6990.92,Adult,1
384.41,Debit,Jacksonville,ATM,60,Engineer,65.0,1,7831.56,Middle-aged,0
235.42,Debit,Phoenix,Branch,51,Retired,175.0,1,6173.23,Middle-aged,0
114.23,Debit,Dallas,ATM,56,Doctor,64.0,1,9523.72,Middle-aged,0
12.62,Debit,El Paso,Branch,33,Doctor,61.00000000000001,1,6420.47,Adult,1
997.37,Debit,Fort Worth,ATM,23,Student,145.0,1,1146.09,Teenager,1
373.52,Debit,Colorado Springs,ATM,35,Engineer,235.0,1,6430.41,Adult,1
336.05,Debit,San Antonio,Branch,28,Student,164.0,1,1635.05,Adult,1
366.93,Debit,Houston,Online,66,Retired,33.0,1,6697.79,Senior,0
112.27,Debit,Seattle,Branch,58,Doctor,102.0,1,7369.89,Middle-aged,0
494.9599999999999,Debit,Sacramento,ATM,40,Engineer,132.0,1,6903.68,Adult,1
561.58,Debit,Sacramento,Online,65,Doctor,22.999999999999996,1,11748.86,Senior,0
440.94,Debit,San Antonio,Online,42,Doctor,148.0,1,7303.23,Adult,1
71.9,Debit,Los Angeles,Branch,29,Doctor,51.00000000000001,1,10619.35,Adult,1
256.66,Credit,Raleigh,Online,54,Retired,137.0,1,1794.5,Middle-aged,0
166.55,Credit,Houston,Branch,59,Doctor,99.0,1,12970.21,Middle-aged,0
276.26,Debit,Louisville,Branch,56,Doctor,143.0,1,120.88999999999999,Middle-aged,0
35.46,Debit,Indianapolis,ATM,67,Doctor,164.0,1,5692.31,Senior,0
38.14,Debit,Portland,Branch,50,Engineer,165.0,1,9879.87,Middle-aged,0
506.25999999999993,Credit,Baltimore,ATM,64,Retired,86.0,1,6266.65,Senior,0
736.32,Debit,Indianapolis,Online,31,Doctor,28.0,1,14268.95,Adult,1
389.43,Credit,Austin,ATM,52,Engineer,151.0,1,6449.83,Middle-aged,0
25.58,Debit,Omaha,ATM,60,Engineer,166.0,1,6741.41,Middle-aged,0
446.1,Debit,Seattle,ATM,25,Student,243.0,1,1008.44,Teenager,1
147.74,Debit,Raleigh,Branch,23,Student,15.0,1,1711.78,Teenager,1
1228.81,Debit,San Francisco,ATM,26,Student,254.0,1,1821.0,Adult,1
46.23,Debit,Fresno,Online,77,Retired,282.0,1,5107.75,Senior,0
265.37,Debit,Washington,Branch,33,Engineer,77.0,1,5229.95,Adult,1
342.57,Debit,Boston,Online,20,Student,91.0,1,339.16,Teenager,1
417.26,Credit,New York,Online,32,Doctor,45.0,1,10442.48,Adult,1
33.63,Debit,Columbus,Online,63,Retired,75.99999999999999,1,4324.4,Senior,0
64.58,Debit,El Paso,Branch,55,Retired,173.0,1,6292.29,Middle-aged,0
23.23,Credit,Miami,Branch,21,Student,122.0,1,269.01,Teenager,1
160.52,Credit,Jacksonville,ATM,78,Retired,112.0,1,5379.25,Senior,0
278.88,Debit,Kansas City,Branch,64,Doctor,179.0,2,1334.09,Senior,0
285.49,Credit,Charlotte,Branch,53,Doctor,109.0,1,6366.84,Middle-aged,0
71.87,Debit,Nashville,ATM,22,Student,258.0,1,1839.1,Teenager,1
308.8,Debit,Baltimore,ATM,53,Retired,41.0,1,3966.5399999999995,Middle-aged,0
135.35,Debit,Houston,Branch,33,Engineer,82.0,1,9983.36,Adult,1
288.43,Debit,Phoenix,Branch,66,Retired,72.0,1,4577.09,Senior,0
147.46,Credit,Albuquerque,Online,65,Doctor,205.0,1,7458.029999999999,Senior,0
214.15,Debit,Detroit,Branch,32,Engineer,217.0,1,6397.29,Adult,1
71.34,Debit,Miami,Online,49,Engineer,144.0,3,6345.03,Middle-aged,0
170.36,Debit,Indianapolis,ATM,30,Doctor,118.0,1,6034.73,Adult,1
965.66,Debit,Raleigh,ATM,53,Engineer,32.0,1,765.8099999999998,Middle-aged,0
736.53,Debit,Philadelphia,ATM,55,Engineer,120.0,1,9826.26,Middle-aged,0
213.42,Debit,Columbus,ATM,45,Engineer,17.0,1,3736.3800000000006,Adult,0
94.09,Debit,Miami,Branch,27,Student,203.0,1,646.8499999999999,Adult,1
91.23,Debit,Boston,ATM,72,Retired,86.0,1,6385.12,Senior,0
263.92,Credit,San Diego,Branch,57,Retired,233.0,1,4161.71,Middle-aged,0
77.5,Credit,Fort Worth,Online,51,Doctor,201.0,1,11079.77,Middle-aged,0
3.65,Debit,Miami,Online,69,Doctor,146.0,1,10017.11,Senior,0
43.88,Credit,Seattle,Online,26,Student,251.0,1,1644.09,Adult,1
591.98,Debit,El Paso,ATM,28,Student,132.0,1,387.65,Adult,1
224.79,Debit,Boston,Online,18,Student,129.0,1,528.38,Teenager,1
64.3,Debit,Louisville,ATM,55,Retired,67.0,1,7530.299999999999,Middle-aged,0
111.79,Debit,Jacksonville,Online,62,Doctor,49.0,1,10887.59,Senior,0
927.16,Debit,San Francisco,ATM,59,Retired,153.0,1,7104.61,Middle-aged,0
613.7,Credit,Fort Worth,Branch,61,Retired,37.0,1,7307.11,Senior,0
26.07,Debit,Baltimore,Branch,20,Student,18.999999999999996,3,349.98,Teenager,1
170.45,Debit,San Francisco,Branch,60,Engineer,199.0,1,2284.41,Middle-aged,0
344.27,Debit,San Antonio,Branch,22,Student,123.0,1,1918.3600000000001,Teenager,1
872.72,Debit,Washington,Online,22,Student,288.0,1,503.01,Teenager,1
292.95,Debit,Memphis,Branch,37,Engineer,56.0,1,1216.91,Adult,1
28.44,Debit,Fresno,ATM,18,Student,243.0,1,1071.04,Teenager,1
209.02,Debit,El Paso,ATM,21,Student,74.0,1,187.9,Teenager,1
20.05,Debit,Chicago,ATM,72,Retired,171.0,1,7145.67,Senior,0
175.02,Debit,Phoenix,Online,28,Student,71.0,1,1493.88,Adult,1
89.5,Credit,Louisville,Branch,41,Engineer,134.0,1,8658.95,Adult,1
69.96,Debit,Baltimore,Branch,28,Student,30.999999999999996,1,164.12,Adult,1
146.51,Debit,Albuquerque,ATM,53,Engineer,68.00000000000001,1,7089.9,Middle-aged,0
376.78,Credit,Nashville,Online,21,Student,88.0,1,841.6499999999999,Teenager,1
148.54,Credit,Columbus,Branch,71,Retired,107.0,1,5677.05,Senior,0
388.77,Credit,Jacksonville,Online,26,Student,30.0,1,1658.49,Adult,1
100.38,Debit,Seattle,Branch,63,Doctor,49.0,1,10171.68,Senior,0
137.23,Debit,Fresno,Branch,64,Doctor,63.0,1,13847.99,Senior,0
870.3,Debit,San Jose,ATM,51,Retired,229.0,1,3688.98,Middle-aged,0
458.94,Debit,Detroit,Branch,52,Engineer,180.0,1,5619.95,Middle-aged,0
327.35,Credit,Memphis,Branch,20,Student,175.0,1,342.08,Teenager,1
757.15,Debit,Raleigh,Online,53,Engineer,37.99999999999999,1,4702.86,Middle-aged,0
5.64,Debit,Boston,Online,59,Doctor,47.0,1,12703.24,Middle-aged,0
47.23,Credit,Memphis,Online,73,Retired,160.0,1,6659.81,Senior,0
239.41,Credit,Baltimore,Online,42,Doctor,247.99999999999997,1,7860.65,Adult,1
7.48,Debit,San Antonio,ATM,55,Engineer,29.000000000000004,1,1275.2,Middle-aged,0
170.97,Debit,Nashville,Branch,26,Student,292.0,1,1265.27,Adult,1
262.43,Credit,San Diego,Online,37,Doctor,274.0,5,12841.01,Adult,1
659.15,Debit,Boston,ATM,22,Student,204.0,1,1241.59,Teenager,1
31.53,Debit,Kansas City,Online,25,Student,283.0,1,874.93,Teenager,1
111.66,Credit,Washington,Online,48,Engineer,140.0,1,5716.72,Middle-aged,0
250.01,Debit,Kansas City,ATM,62,Retired,88.0,1,1541.48,Senior,0
554.15,Debit,Raleigh,ATM,49,Doctor,107.99999999999999,1,14817.22,Middle-aged,0
598.66,Credit,Charlotte,Branch,32,Engineer,222.0,1,2587.11,Adult,1
28.38,Debit,Sacramento,Branch,55,Doctor,98.0,1,173.7,Middle-aged,0
16.8,Debit,San Diego,ATM,49,Doctor,94.0,1,11847.07,Middle-aged,0
896.79,Debit,Dallas,Online,33,Doctor,168.00000000000003,1,11146.74,Adult,1
159.0,Debit,Las Vegas,ATM,49,Engineer,37.99999999999999,1,369.79,Middle-aged,0
56.31,Credit,Houston,Online,75,Retired,195.0,1,6396.08,Senior,0
203.99,Debit,Philadelphia,Online,52,Retired,215.0,1,4840.31,Middle-aged,0
50.99,Debit,Detroit,Branch,29,Doctor,75.99999999999999,1,1334.6,Adult,1
101.28,Credit,Chicago,Online,32,Engineer,75.0,1,2774.35,Adult,1
299.92,Debit,Denver,ATM,27,Student,122.0,1,1368.0,Adult,1
77.54,Debit,Phoenix,Online,67,Retired,73.0,1,4536.38,Senior,0
18.35,Debit,Nashville,Branch,21,Student,78.0,1,1293.39,Teenager,1
732.53,Credit,San Jose,ATM,26,Student,116.00000000000001,1,441.54,Adult,1
65.11,Debit,Nashville,ATM,34,Engineer,150.0,1,8485.14,Adult,1
67.07,Credit,Los Angeles,ATM,24,Student,56.0,1,999.6200000000001,Teenager,1
137.48,Debit,Seattle,Branch,55,Doctor,47.0,1,14273.42,Middle-aged,0
398.36,Debit,Columbus,ATM,22,Student,56.0,1,1863.7,Teenager,1
469.46,Debit,New York,ATM,20,Student,149.0,1,8640.56,Teenager,1
37.58,Debit,Indianapolis,ATM,57,Doctor,182.0,1,259.44,Middle-aged,0
160.24,Debit,Washington,ATM,31,Engineer,15.0,1,5526.97,Adult,1
315.39,Credit,New York,Branch,23,Student,93.0,1,929.6,Teenager,1
434.17,Debit,Atlanta,ATM,21,Student,148.0,5,5335.44,Teenager,1
165.91,Debit,Jacksonville,ATM,26,Student,84.00000000000001,1,587.1199999999999,Adult,1
211.36,Debit,San Francisco,Branch,47,Engineer,194.0,1,4760.34,Middle-aged,0
241.45000000000002,Debit,Portland,Online,26,Student,158.0,1,1594.04,Adult,1
23.24,Debit,Indianapolis,Branch,68,Doctor,129.0,1,13777.79,Senior,0
70.88,Credit,Omaha,Branch,74,Retired,176.0,1,1794.65,Senior,0
1143.67,Debit,Atlanta,Online,66,Retired,111.0,1,7677.760000000001,Senior,0
314.52,Debit,Memphis,ATM,80,Retired,229.0,1,7071.32,Senior,0
181.81,Credit,Austin,Online,78,Retired,122.0,1,7525.7300000000005,Senior,0
854.64,Debit,Fort Worth,Branch,56,Retired,118.0,1,2989.25,Middle-aged,0
261.19,Debit,Oklahoma City,ATM,64,Retired,52.00000000000001,1,7620.6,Senior,0
220.68,Credit,Raleigh,Online,71,Retired,217.0,1,5549.2,Senior,0
11.86,Debit,Sacramento,Branch,31,Engineer,129.0,1,6782.61,Adult,1
122.65000000000002,Debit,Columbus,Online,28,Student,41.0,1,1968.51,Adult,1
395.16,Debit,Milwaukee,Online,56,Retired,17.0,1,5340.73,Middle-aged,0
704.69,Debit,Las Vegas,Online,51,Retired,150.0,1,3267.84,Middle-aged,0
369.89,Debit,San Antonio,ATM,69,Retired,69.00000000000001,1,6941.47,Senior,0
10.92,Debit,Jacksonville,ATM,67,Retired,268.0,1,7567.2,Senior,0
199.14,Debit,Seattle,Branch,31,Engineer,36.0,1,7001.25,Adult,1
109.43,Debit,Denver,ATM,70,Retired,140.0,1,1983.65,Senior,0
304.15,Debit,Atlanta,Branch,20,Student,40.0,1,686.9099999999999,Teenager,1
620.54,Credit,Omaha,Branch,28,Student,98.0,1,213.36,Adult,1
757.79,Debit,Charlotte,Online,22,Student,117.0,1,1443.02,Teenager,1
122.81,Debit,San Jose,Branch,52,Doctor,12.0,1,8450.84,Middle-aged,0
96.25,Debit,Houston,Online,61,Retired,171.0,1,7996.699999999999,Senior,0
1431.33,Debit,Charlotte,ATM,30,Doctor,49.0,1,5567.98,Adult,1
142.55,Debit,Kansas City,Online,67,Doctor,97.0,1,1262.68,Senior,0
35.94,Credit,Fresno,Branch,23,Student,141.0,1,1697.28,Teenager,1
24.86,Debit,Jacksonville,Branch,58,Engineer,292.0,1,2591.65,Middle-aged,0
103.08,Debit,San Francisco,Online,60,Doctor,109.0,1,12002.16,Middle-aged,0
116.27,Debit,Portland,Online,57,Engineer,94.0,1,8726.92,Middle-aged,0
363.84,Debit,Columbus,Online,73,Retired,118.0,3,5415.64,Senior,0
34.74,Credit,Portland,Online,59,Retired,72.0,1,3736.57,Middle-aged,0
64.01,Credit,Philadelphia,Branch,19,Student,240.0,1,1225.69,Teenager,1
108.75,Debit,Houston,ATM,50,Doctor,22.999999999999996,4,14829.85,Middle-aged,0
50.9,Credit,Jacksonville,Online,28,Student,150.0,1,1277.7,Adult,1
206.84,Debit,Philadelphia,Branch,20,Student,154.0,1,454.66,Teenager,1
37.4,Debit,Raleigh,ATM,20,Student,84.00000000000001,1,1519.51,Teenager,1
154.21,Debit,Miami,Online,46,Engineer,75.0,1,8045.77,Middle-aged,0
199.37,Debit,Chicago,Online,24,Student,79.0,1,1331.3,Teenager,1
410.49,Credit,Atlanta,Branch,25,Student,134.0,1,1843.57,Teenager,1
1360.01,Credit,Phoenix,Branch,67,Retired,218.0,1,6601.5,Senior,0
18.23,Debit,Nashville,ATM,56,Engineer,28.0,1,8422.2,Middle-aged,0
398.7,Debit,Albuquerque,ATM,47,Doctor,276.0,1,7987.740000000001,Middle-aged,0
122.14,Debit,Omaha,Online,22,Student,155.0,1,327.68,Teenager,1
378.2,Debit,Mesa,Branch,40,Engineer,167.0,1,7372.81,Adult,1
124.74,Debit,Los Angeles,ATM,49,Engineer,33.0,1,2987.97,Middle-aged,0
17.1,Debit,Albuquerque,ATM,53,Retired,101.0,1,1619.54,Middle-aged,0
